user_id	item_id	rating	utc
AADJXNY9HSKJF	B0000013G5	5	1041206400
AMP7TQRWAIE84	B0000013G5	4	1196985600
A3HU0B9XUEVHIM	B0000013G5	5	1344211200
A1IKOYZVFHO1XP	B0000013G5	5	1115164800
A2EL3990HXOMZB	B0000013G5	4	1050796800
A3RNC9BGR4J1ZF	B0000013G5	5	1076716800
A36RS7KTNOBROF	B0000013G5	5	992995200
A12EJDWH8Q0ANH	B0000013G5	5	1378166400
A461VTLW9G9YB	B0000013G5	5	1072828800
A22HN0VTP9TCLJ	B0000013G5	4	1286496000
A1AYEI2SNFPYES	B0000013G5	4	1030060800
A1FCDOBRMQU1FJ	B0000013G5	3	1039132800
A2C7BOQVFH1HLE	B0000013G5	5	1125187200
A35JR4D6FLXYRQ	B0000013G5	4	1254009600
A28FNKCGFS03VL	B0000013G5	5	1191542400
A12CBUR8QGQ5UP	B0000013G5	5	1217376000
AQ9XQBOAHB999	B0000013G5	5	1042848000
AXPYGNIC5ZIXS	B0000013G5	4	958867200
A3SV72ZAHH2IDH	B0000013G5	5	1139961600
AORCXT2CLTQFR	B0000013G5	4	1270339200
A14BTJRH9VNLJJ	B0000013G5	5	1368230400
A2OYT6UXIH4WSS	B0000013G5	5	1209513600
A3W4D8XOGLWUN5	B0000013G5	4	1026345600
AJK5WHV1GW941	B0000013G5	5	1092009600
A3R75H3IPPC2UX	B0000013G5	5	1356048000
AAQMHLS8BN9YJ	B0000013G5	5	1073692800
A1XFNWGTPMG1AE	B0000013G5	5	1085788800
A149OQJD0ASI07	B0000013G5	5	1142640000
A38U2M9OAEJAXJ	B0000013G5	4	1027209600
AB2AQMK9PCWWX	B0000013G5	5	1030147200
AYB6IIG5BFLH1	B0000013GB	5	1026777600
AX94XE2KY5WK4	B0000013GB	5	1123200000
A2N2ZODYZIP9MZ	B0000013GB	5	1041292800
A2ETZ7GF5B1712	B0000013GB	5	1175904000
A2L3WEVFOCA7OY	B0000013GB	5	1075334400
AZFEOY9UPO7HM	B0000013GB	5	1100304000
A3W0POMI33YQXQ	B0000013GB	5	993513600
A26NLSTT75FMJM	B0000013GB	4	1213574400
A1T0LSFNXPLOBF	B0000013GB	5	1401321600
A330K1NZBFVCO2	B0000013GB	5	1120608000
A8IFUOL8S9BZC	B0000013GB	3	1247184000
AGAMDS21PJZPK	B0000013GB	5	992304000
AJMO5NI0FNMDQ	B0000013GB	5	1134000000
ADCFUY7WTZA6A	B0000013GB	5	1160870400
AP5HFRYI5VT0G	B0000013GB	5	1081123200
A9Q28YTLYREO7	B0000013GB	5	953942400
A175TPTHMNS7S4	B0000013GB	5	1082505600
A8SCX6VUTE05H	B0000013GB	5	1171238400
A2MGMBB5F9NED	B0000013GB	5	1105920000
APZSWNPMVSZ84	B0000013GB	5	1005350400
A1KLIE6N3X38PC	B0000013GB	5	1372896000
A1EJ9BMB058DRV	B0000013GB	4	1358294400
A14W1VNMMYLWND	B0000013GB	5	1114905600
AEJMORY9FL6PI	B0000013GB	3	971913600
A1P6NTDL1BKLDV	B0000013GB	5	1163548800
A9C375HSNCY9	B0000013GB	5	1144886400
A8KW38D8PQ2AV	B0000013GB	5	1097452800
AADJXNY9HSKJF	B0000013GH	5	963273600
AMP7TQRWAIE84	B0000013GH	4	1197331200
A2PV6GK1HV54Y9	B0000013GH	3	1219795200
A3HU0B9XUEVHIM	B0000013GH	4	1257552000
A1IKOYZVFHO1XP	B0000013GH	5	1115164800
A25NMMI7AH30W2	B0000013GH	5	1134777600
A29TNAVMPYFRDF	B0000013GH	3	1034208000
A1JRHL29A1ABOT	B0000013GH	5	1116460800
A1FCDOBRMQU1FJ	B0000013GH	4	1040169600
A35JR4D6FLXYRQ	B0000013GH	4	1254009600
A3RC3AK8UN89I9	B0000013GH	5	985392000
A2BO41VARYGTAC	B0000013GH	5	985824000
A28FNKCGFS03VL	B0000013GH	4	1192665600
AYOO12C9Y2T95	B0000013GH	3	1114646400
A1IGOS193EJGPH	B0000013GH	5	1110758400
A3RV0VQKIM2HSW	B0000013GH	5	1069113600
AQ9XQBOAHB999	B0000013GH	5	1038960000
AGAMDS21PJZPK	B0000013GH	5	955497600
A1FML9FCUPV6TI	B0000013GH	5	996364800
A2BSZPRBKYAB2K	B0000013GH	5	956620800
AXPYGNIC5ZIXS	B0000013GH	4	958867200
A299AG3O394X32	B0000013GH	4	1339372800
A3SV72ZAHH2IDH	B0000013GH	5	1139961600
A14BTJRH9VNLJJ	B0000013GH	5	1369440000
A2OYT6UXIH4WSS	B0000013GH	5	1294099200
A3W4D8XOGLWUN5	B0000013GH	5	1004140800
AJK5WHV1GW941	B0000013GH	4	1098144000
A3R75H3IPPC2UX	B0000013GH	5	1358121600
A2L7SP2QIU0BOH	B0000013GH	5	998006400
AAQMHLS8BN9YJ	B0000013GH	4	1073692800
A1XFNWGTPMG1AE	B0000013GH	4	1066521600
AWFDFLR1DA23A	B0000013GH	4	981936000
A38U2M9OAEJAXJ	B0000013GH	3	1027209600
A23IOPI0D1OG7V	B0000013GH	5	1015372800
AE9GUE3HHOX3U	B0000013GH	4	1102896000
A2BO41VARYGTAC	B0000013GL	5	978134400
A2GC1JN5F0ZVH8	B0000013GL	5	1025222400
A9Q28YTLYREO7	B0000013GL	2	949708800
A1X910WAOVYV8M	B0000013GL	4	1014854400
A3RI9UWBHQ6D51	B0000013GL	5	995241600
AYB6IIG5BFLH1	B0000013GT	5	1026691200
A2K41UD90E56FP	B0000013GT	5	992995200
A3HU0B9XUEVHIM	B0000013GT	5	1323475200
A2ETZ7GF5B1712	B0000013GT	5	1159833600
A3A0Z5LRRAQIOM	B0000013GT	5	1020988800
AFTN9ZLB22PSZ	B0000013GT	5	1122076800
A23F0RW1RUBBDF	B0000013GT	5	1123027200
A3HQ07XPJJZQGN	B0000013GT	4	1373414400
A3NNZW2PK7V2BR	B0000013GT	5	1403136000
A2L3WEVFOCA7OY	B0000013GT	5	1063065600
A3W0POMI33YQXQ	B0000013GT	5	993600000
A26NLSTT75FMJM	B0000013GT	5	1196985600
A8IFUOL8S9BZC	B0000013GT	3	1254268800
ADCFUY7WTZA6A	B0000013GT	5	1160870400
AP5HFRYI5VT0G	B0000013GT	5	1064880000
A2WRWK0ARXOFSZ	B0000013GT	5	1148947200
A2AKFJOWF71WGV	B0000013GT	5	1097020800
A1DAFWS98LQD2R	B0000013GT	5	1306108800
A1QIESP50OW7RX	B0000013GT	5	1001289600
A9Q28YTLYREO7	B0000013GT	5	953942400
A26XCS3QLDJJWN	B0000013GT	5	949449600
A105S56ODHGJEK	B0000013GT	5	953769600
A2MGMBB5F9NED	B0000013GT	5	1102204800
A3HTPZWRCB3OI1	B0000013GT	5	1077667200
APZSWNPMVSZ84	B0000013GT	5	1005350400
A2KUXPRQMR2OET	B0000013GT	5	1398124800
A1EJ9BMB058DRV	B0000013GT	5	1359504000
A8KW38D8PQ2AV	B0000013GT	4	1097452800
AWHMBKCAMA8KG	B00000163G	5	1074902400
A3CY5UH5JR4MJT	B00000163G	5	1107129600
A3G10NPD661EQD	B00000163G	5	1136851200
A2ETZ7GF5B1712	B00000163G	4	1157328000
A5DIAZ5GT3MC	B00000163G	5	1097884800
ARFRYHIVP6VPP	B00000163G	5	1080604800
A3GKOMCQTTWPUI	B00000163G	5	1142035200
A1POGYGC5C99W5	B00000163G	5	1109030400
A3HQ07XPJJZQGN	B00000163G	4	1379376000
A3HOMQCJ2SFZ2	B00000163G	5	1042416000
A2STP6QEDYB2TJ	B00000163G	5	1162425600
A2L3WEVFOCA7OY	B00000163G	5	1038614400
A2925P5FTNGJXN	B00000163G	5	1053648000
A1HFVQZIDK7UUD	B00000163G	4	1013731200
A1WHO8TXC8GJHA	B00000163G	5	1183507200
AMT9XL7XS5NQC	B00000163G	5	1124236800
A3C6ZCBUNXUT7V	B00000163G	5	1098316800
A2K150EBPF8LT7	B00000163G	4	1102118400
A10VZCRBK21KX7	B00000163G	5	1280275200
A330K1NZBFVCO2	B00000163G	5	1125792000
AJMO5NI0FNMDQ	B00000163G	5	1131148800
ADCFUY7WTZA6A	B00000163G	3	1156982400
A11H85UYL2R4KX	B00000163G	5	1100822400
A1G7F9ZDJ07EMA	B00000163G	5	1076112000
A2Q7YBUV8IPTLW	B00000163G	4	959385600
A299AG3O394X32	B00000163G	3	1331424000
A1NI0VOVXZBM7Y	B00000163G	5	1251849600
A1SPYMGDEWKK6I	B00000163G	5	1116720000
A3SR2FSNU40ZSD	B00000163G	5	1344470400
A2AKFJOWF71WGV	B00000163G	5	1059609600
A2NULDU4VTY38H	B00000163G	5	1097452800
A2Z1J6OS4S715R	B00000163G	5	1065052800
A3IY9HIAMJQ7HL	B00000163G	4	1359676800
A1DAFWS98LQD2R	B00000163G	5	1308960000
AJK5WHV1GW941	B00000163G	4	1205539200
A1QIESP50OW7RX	B00000163G	5	1000771200
A9Q28YTLYREO7	B00000163G	1	947289600
A34Y1FT0MTD7C9	B00000163G	5	1217635200
A2CA36LT9SXGNI	B00000163G	5	1061942400
A39XGSL1OGDVDE	B00000163G	5	1140739200
A13N40YR6UZFRW	B00000163G	5	1103155200
A1H3NIOXOQC0LX	B00000163G	5	1119657600
A3LA5EHF2WWNFK	B00000163G	5	912384000
A1CLEJTQYIBJMF	B00000163G	5	1067990400
AK3DY70GYZB2G	B00000163G	5	996192000
A2POZM26QJ8FJ1	B00000163G	5	1133049600
A3BXHLWJMQLHLD	B00000163G	4	1145232000
A2KUXPRQMR2OET	B00000163G	5	1397952000
AS02LU5CR8VJP	B00000163G	5	1356998400
A14W1VNMMYLWND	B00000163G	5	1113177600
A1PULJNO1T3YVX	B00000163G	4	1105833600
AEJMORY9FL6PI	B00000163G	5	970617600
A1P6NTDL1BKLDV	B00000163G	5	1158796800
A10Y1BZ88EJO63	B00000163G	5	1118361600
A1RUS4H3HSL5IB	B00000163G	5	1181433600
ARM0LDPXZSPNL	B00000163G	5	987984000
A1VWOF8RRU5QAA	B00000163G	5	1049155200
A1UQQ995IUT7VT	B00000163G	4	1081296000
A5LWPQ0QOMJUJ	B00000163G	5	1346976000
AORCXT2CLTQFR	B00000175R	4	1403481600
AQ4B80F0JSBNI	B0000017AP	3	1191110400
A9F2ZHGO5XJ20	B0000017AP	5	963792000
A9Q28YTLYREO7	B0000017AP	5	955324800
A1LBL3FA5PX7EN	B00000189I	5	1091491200
A2QWF2BJ2FM4R2	B00000189I	5	1277596800
A4VVYYB68NL4Z	B00000189I	5	1189468800
A1TJEQR04YNNIH	B00000189I	5	1101600000
A1BM7TP9L9WDXR	B0000018AU	5	1190160000
A2QWF2BJ2FM4R2	B0000019GE	5	1151452800
A34Y1FT0MTD7C9	B0000019GE	4	1247961600
A19YHEBK099R7U	B0000019GE	5	1116460800
A5KJVGJ43ZDC9	B0000019GE	5	1013644800
A2Y4MUU6R9NDUR	B0000019GE	4	1118620800
A3N5XIM9R2OQH0	B0000019GE	5	1123200000
A39WL61420S1T6	B0000019HU	5	1231718400
A8IFUOL8S9BZC	B0000019HU	2	1278374400
A3FVFJ8D95E9KY	B0000019HU	5	1132444800
A1IWWRZJOXOSYP	B0000019HU	4	1235174400
AKNSC7IXWEYLA	B0000019HU	5	1193529600
A1TJEQR04YNNIH	B0000019HU	5	1103328000
A2KUXPRQMR2OET	B0000019HU	5	1400112000
A2Y4MUU6R9NDUR	B0000019HU	5	1078185600
AQ9T9A5WJXVA9	B0000019JP	5	962150400
AQ9T9A5WJXVA9	B0000019K4	4	962668800
AKNSC7IXWEYLA	B0000019KE	5	1225324800
A3VZVYWCTGIEV0	B0000019KG	4	1277510400
A152MUFMEF5D2R	B0000019KG	5	1369958400
A8IFUOL8S9BZC	B0000019KN	3	1233964800
AKNSC7IXWEYLA	B0000019KN	2	1267228800
A5KJVGJ43ZDC9	B0000019KN	5	1024790400
A8IFUOL8S9BZC	B0000019KU	3	1188864000
A5KJVGJ43ZDC9	B0000019KU	5	1012089600
A2Y4MUU6R9NDUR	B0000019KU	5	1146614400
A3N5XIM9R2OQH0	B0000019KU	5	1131667200
A1LBL3FA5PX7EN	B0000019KZ	4	1091491200
A8IFUOL8S9BZC	B0000019KZ	3	1201564800
AO2AQRPPSTABB	B0000019KZ	5	1226016000
A3N5XIM9R2OQH0	B0000019KZ	5	1129161600
A3VZVYWCTGIEV0	B0000019L8	4	1277251200
A3SAOHS7JGYTSJ	B0000019LM	5	1185580800
A8IFUOL8S9BZC	B0000019LR	4	1228694400
A3N5XIM9R2OQH0	B0000019LR	5	1146873600
A8IFUOL8S9BZC	B0000019LV	3	1233878400
A24D4ND2K1TEOA	B0000019LV	3	1092700800
A3SAOHS7JGYTSJ	B0000019LV	4	1131235200
A1E371HE68KMWB	B0000019M0	2	1109116800
A30RI0AJ4CQBU1	B0000019QL	5	1094342400
A8IFUOL8S9BZC	B0000019QL	3	1237939200
AX94XE2KY5WK4	B000001A5X	5	1125014400
A33AFRVRA02BAK	B000001A5X	5	1040256000
A3HU0B9XUEVHIM	B000001A5X	5	1105833600
A252HNVAZENVNE	B000001A5X	4	1059955200
A1LFJA7HED1S5T	B000001A5X	5	1130112000
A31HTN51QNSQ3F	B000001A5X	5	1124150400
A36RS7KTNOBROF	B000001A5X	5	1015027200
A1R6DCPZV6NA13	B000001A5X	5	1116547200
A1POGYGC5C99W5	B000001A5X	5	1108857600
A22HN0VTP9TCLJ	B000001A5X	5	1298851200
A2DS532SLTFWFK	B000001A5X	5	1091404800
A2T63WOOW6XV6U	B000001A5X	5	1043366400
A19RTWM1F4ZU89	B000001A5X	5	995500800
A3HEM1WWXXLOUL	B000001A5X	5	1063670400
ADS5APY1NKTL4	B000001A5X	5	1337990400
A12W8NRSYR593I	B000001A5X	5	1373587200
A29ZCVZWIWZBCH	B000001A5X	5	1187654400
A31VP8LQCQ1HUT	B000001A5X	5	1272240000
A3M88RCAR2T804	B000001A5X	5	946425600
AO4A961ZKHJPL	B000001A5X	5	1066262400
A1WHO8TXC8GJHA	B000001A5X	5	1186272000
A1XNPOQDLLJJU3	B000001A5X	5	1067472000
A26NLSTT75FMJM	B000001A5X	5	1160524800
A2HWD9PTM7RBXN	B000001A5X	4	1057363200
A8EDTKSPOMRWK	B000001A5X	5	1014940800
APTL3KI55TM8T	B000001A5X	5	1350259200
A12R54MKO17TW0	B000001A5X	5	1324080000
A2XBGP1I7L3Z0M	B000001A5X	5	985046400
A2Q7YBUV8IPTLW	B000001A5X	5	989020800
A25CQTB313XDWO	B000001A5X	5	1045180800
A3SV72ZAHH2IDH	B000001A5X	5	1191974400
A1ODZ7SDUPEGNK	B000001A5X	3	1012003200
A1HY4CVW8K1QFQ	B000001A5X	5	1078617600
ASSCA9IS0GWF5	B000001A5X	3	1230163200
A3SR2FSNU40ZSD	B000001A5X	5	1352592000
AA2KY7PWSGQS4	B000001A5X	5	963100800
AHN34TYB15NWF	B000001A5X	5	1202256000
AKNSC7IXWEYLA	B000001A5X	3	1195948800
A16XRPF40679KG	B000001A5X	5	1321747200
AJK5WHV1GW941	B000001A5X	4	1203292800
A9Q28YTLYREO7	B000001A5X	5	1212364800
A34Y1FT0MTD7C9	B000001A5X	5	1201910400
A1X910WAOVYV8M	B000001A5X	5	1047772800
A24N1BAS3CU27H	B000001A5X	5	1121817600
A2UR38SZPVA07I	B000001A5X	5	1212883200
A30IUH4AC21ISL	B000001A5X	5	1259107200
A59H9BL8L9Y4Z	B000001A5X	5	1141257600
A32XSKO7TOI0BH	B000001A5X	5	1175385600
A1GN8UJIZLCA59	B000001A5X	5	977443200
A3075RVSKC27HU	B000001A5X	5	1006732800
A37Y9UJBF3C32C	B000001A5X	5	1237334400
A1SFRUEEWK1AZU	B000001A5X	5	1003190400
A103W7ZPKGOCC9	B000001A5X	5	1019520000
AICZ0U5V9A4Z8	B000001A5X	5	1043366400
A3U3W7URZU9259	B000001A5X	5	959558400
A2KUXPRQMR2OET	B000001A5X	5	1398124800
A2162NFEC5ZSDQ	B000001A5X	5	1305244800
A2SF8H9HGK194L	B000001A5X	5	1338595200
A38U2M9OAEJAXJ	B000001A5X	5	1031702400
A23IOPI0D1OG7V	B000001A5X	5	959904000
AB2AQMK9PCWWX	B000001A5X	5	1001289600
A3HU0B9XUEVHIM	B000001A5Z	5	1181952000
A252HNVAZENVNE	B000001A5Z	5	1088121600
A36NUDST4Y5JBA	B000001A5Z	5	1176336000
A1GN8UJIZLCA59	B000001A5Z	5	1335484800
APZSWNPMVSZ84	B000001A5Z	5	1038096000
A103W7ZPKGOCC9	B000001A5Z	5	1020384000
AB2AQMK9PCWWX	B000001A5Z	5	953856000
A3HU0B9XUEVHIM	B000001A69	5	1211328000
A1L0HZI35HF8OF	B000001A69	5	962409600
A3HU0B9XUEVHIM	B000001A6N	5	1307577600
A3BFJFJRXMWXAX	B000001A6N	5	1014249600
A2ASAFOEQ9ORGY	B000001A6N	4	1173657600
A2582KMXLK2P06	B000001A6N	5	1227139200
A3VZVYWCTGIEV0	B000001A6N	5	1283817600
A1R6DCPZV6NA13	B000001A6N	5	1056240000
A1O16J4RN90W3H	B000001A6N	5	1379980800
AWNS12ZHHE2ZD	B000001A6N	4	1139097600
A1POGYGC5C99W5	B000001A6N	5	1109462400
A3CN9CCJUNIPKT	B000001A6N	5	1037404800
A19RTWM1F4ZU89	B000001A6N	5	1011830400
A1L0HZI35HF8OF	B000001A6N	5	973036800
A26NLSTT75FMJM	B000001A6N	5	1135123200
A1T0LSFNXPLOBF	B000001A6N	5	1403913600
A3RC3AK8UN89I9	B000001A6N	5	1005523200
A2HWD9PTM7RBXN	B000001A6N	5	965088000
A1ST1XBL6EQTBV	B000001A6N	5	1132012800
A330K1NZBFVCO2	B000001A6N	5	1198540800
A8IFUOL8S9BZC	B000001A6N	4	1266451200
A12R54MKO17TW0	B000001A6N	5	1324339200
A23KAWGZ4RE1RI	B000001A6N	5	1035504000
A3SV72ZAHH2IDH	B000001A6N	5	1193097600
ASSCA9IS0GWF5	B000001A6N	5	1211760000
A2R6RA8FRBS608	B000001A6N	5	1331596800
AKNSC7IXWEYLA	B000001A6N	5	1248739200
A9Q28YTLYREO7	B000001A6N	5	1227916800
A34Y1FT0MTD7C9	B000001A6N	5	1206748800
A24N1BAS3CU27H	B000001A6N	5	1133481600
A59H9BL8L9Y4Z	B000001A6N	5	1145664000
A1MSARPH08VX3I	B000001A6N	2	1036022400
A1GN8UJIZLCA59	B000001A6N	5	980726400
A2LNEZD3YBO12O	B000001A6N	5	1111104000
A36EDWL4F3AASU	B000001A6N	5	1387843200
A3U3W7URZU9259	B000001A6N	5	959558400
A1W16J9R4DOBEC	B000001A6N	5	1241481600
A2162NFEC5ZSDQ	B000001A6N	5	1254096000
A2SF8H9HGK194L	B000001A6N	5	1344643200
A149OQJD0ASI07	B000001A6N	5	1142553600
ARM0LDPXZSPNL	B000001A6N	5	970012800
A7JRDNX3WOMTR	B000001A6N	5	1112659200
AQP1VPK16SVWM	B000001A6N	5	1333411200
A2ASIT0JYIGHTA	B000001A6N	4	1065052800
AB2AQMK9PCWWX	B000001A6N	5	954720000
A9Q28YTLYREO7	B000001A6T	5	950227200
A3HU0B9XUEVHIM	B000001A6X	5	1307664000
A252HNVAZENVNE	B000001A6X	5	1079308800
A1IKOYZVFHO1XP	B000001A6X	5	1098835200
A3RNC9BGR4J1ZF	B000001A6X	5	1066694400
A33ZB5KUZUAKVK	B000001A6X	3	1009152000
A1AJR4BFQ5AW68	B000001A6X	5	1186272000
A1R6DCPZV6NA13	B000001A6X	5	1074297600
A1O16J4RN90W3H	B000001A6X	5	1374278400
A1POGYGC5C99W5	B000001A6X	5	1114646400
A22HN0VTP9TCLJ	B000001A6X	5	1290470400
A19RTWM1F4ZU89	B000001A6X	5	1027468800
ADS5APY1NKTL4	B000001A6X	5	1086739200
A3M88RCAR2T804	B000001A6X	5	959299200
A250BI36M1IR26	B000001A6X	5	1110067200
A1L0HZI35HF8OF	B000001A6X	5	973036800
A1XNPOQDLLJJU3	B000001A6X	5	1067385600
A26NLSTT75FMJM	B000001A6X	5	1186358400
A2C7BOQVFH1HLE	B000001A6X	4	1163462400
A1RJJ56MBJMX87	B000001A6X	5	965174400
A1IGOS193EJGPH	B000001A6X	5	1072137600
A330K1NZBFVCO2	B000001A6X	5	1198540800
A8IFUOL8S9BZC	B000001A6X	4	1277424000
A23KAWGZ4RE1RI	B000001A6X	5	1024272000
A3SV72ZAHH2IDH	B000001A6X	5	1195689600
A1QJHZUUMKZYZG	B000001A6X	5	1072310400
ASSCA9IS0GWF5	B000001A6X	5	1212537600
A2R6RA8FRBS608	B000001A6X	5	1190505600
AJK5WHV1GW941	B000001A6X	5	1246233600
A9Q28YTLYREO7	B000001A6X	5	1203292800
A24N1BAS3CU27H	B000001A6X	5	1119312000
A59H9BL8L9Y4Z	B000001A6X	5	1145664000
A1GN8UJIZLCA59	B000001A6X	5	964569600
APZSWNPMVSZ84	B000001A6X	5	1047081600
A103W7ZPKGOCC9	B000001A6X	5	1019260800
A2162NFEC5ZSDQ	B000001A6X	5	1254096000
A2SF8H9HGK194L	B000001A6X	5	1358035200
A149OQJD0ASI07	B000001A6X	5	1142380800
A17RFKCYS69M3Y	B000001A6X	5	1064620800
A38U2M9OAEJAXJ	B000001A6X	5	1033776000
A2ZL07Y7FE7W3S	B000001A6X	5	1105833600
A2N0VKEEEEUY58	B000001A6X	5	1291248000
AV5G37VFE5NVD	B000001A6X	5	1257292800
ARM0LDPXZSPNL	B000001A6X	5	962928000
AQP1VPK16SVWM	B000001A6X	5	1303171200
A23IOPI0D1OG7V	B000001A6X	4	1026345600
A1R6DCPZV6NA13	B000001A8C	5	1071792000
A1LFRJ3CSQFCI6	B000001A8C	5	1137715200
A9Q28YTLYREO7	B000001A8C	5	1065830400
AYPCUQS6ARWFH	B000001A8H	5	991353600
A9Q28YTLYREO7	B000001A8H	5	954979200
A31U2QT7SAL7K	B000001A8H	5	1089417600
A35XFZN4MWNKK4	B000001A8T	5	1036108800
AQ4B80F0JSBNI	B000001A9C	3	1188172800
A29ZCVZWIWZBCH	B000001A9C	5	1101600000
A26NLSTT75FMJM	B000001A9C	4	1123977600
A35XFZN4MWNKK4	B000001A9C	5	991267200
A2A7NHE5HTK79N	B000001A9C	5	995673600
A1QJHZUUMKZYZG	B000001A9C	5	1072137600
A9Q28YTLYREO7	B000001A9C	5	951955200
A2U49LUUY4IKQQ	B000001A9C	5	1113350400
A1GN8UJIZLCA59	B000001A9C	5	983318400
A3U3W7URZU9259	B000001A9C	3	999561600
A3R8PXSFGY9MC2	B000001A9C	5	1294531200
A2HIL1IWWD2WEA	B000001A9C	5	1104105600
A1P6NTDL1BKLDV	B000001A9C	5	1168473600
A7JRDNX3WOMTR	B000001A9C	4	1110412800
AB2AQMK9PCWWX	B000001A9C	4	996105600
A1QJHZUUMKZYZG	B000001AA2	4	1069632000
A3SR2FSNU40ZSD	B000001AA2	5	1395878400
A3HU0B9XUEVHIM	B000001AAB	5	1306454400
A70YTUFJY5HXN	B000001AAB	5	1211328000
A1GN8UJIZLCA59	B000001AAB	4	1335484800
A1FCDOBRMQU1FJ	B000001AAF	5	1039910400
A35XFZN4MWNKK4	B000001AAF	4	960940800
A3SR2FSNU40ZSD	B000001AAF	5	1322438400
A1XFNWGTPMG1AE	B000001AAF	5	1065052800
A3FL6CIO8QIJ2F	B000001AAF	5	1281312000
A200C7YQJ45LRR	B000001AAT	3	1045958400
A3RNC9BGR4J1ZF	B000001AAT	5	1076371200
A3PCTD8QM1BIXI	B000001AAT	5	1113264000
A2RXC61UJQQSWZ	B000001AAT	3	1207440000
A1JRHL29A1ABOT	B000001AAT	5	1128211200
A28FNKCGFS03VL	B000001AAT	5	1256688000
A9Q28YTLYREO7	B000001AAT	2	1051833600
A2LNEZD3YBO12O	B000001AAT	4	1142121600
A3RI9UWBHQ6D51	B000001AAT	5	962668800
A39MYWEXQ4ZRAA	B000001AAT	5	1258761600
A36RS7KTNOBROF	B000001ABG	5	966988800
A3SR2FSNU40ZSD	B000001ABG	5	1310688000
A9Q28YTLYREO7	B000001ABG	5	960854400
A2J9Q2DYOR81U8	B000001ABG	5	1056931200
A2XBGP1I7L3Z0M	B000001AD0	5	944006400
A9Q28YTLYREO7	B000001AD0	5	958608000
A1GN8UJIZLCA59	B000001AD0	5	973814400
A3HU0B9XUEVHIM	B000001ADD	4	1129766400
A252HNVAZENVNE	B000001ADD	4	1090454400
A2DQS8NG3Y27XX	B000001ADD	5	1199923200
A2R6RA8FRBS608	B000001ADD	5	1304640000
A9Q28YTLYREO7	B000001ADD	4	958176000
A1GN8UJIZLCA59	B000001ADD	5	982108800
A2162NFEC5ZSDQ	B000001ADD	5	1256774400
A252HNVAZENVNE	B000001ADF	4	1090454400
A9Q28YTLYREO7	B000001ADF	5	958176000
A1GN8UJIZLCA59	B000001ADF	4	982108800
A3HU0B9XUEVHIM	B000001AEE	5	1403308800
A252HNVAZENVNE	B000001AEE	3	1090713600
A1IKOYZVFHO1XP	B000001AEE	5	1170720000
A9Q28YTLYREO7	B000001AEE	5	953337600
A252HNVAZENVNE	B000001AEL	5	1090454400
A9Q28YTLYREO7	B000001AEL	3	954374400
A1GN8UJIZLCA59	B000001AEL	4	982108800
A252HNVAZENVNE	B000001AFF	4	1086998400
AA2KY7PWSGQS4	B000001AFF	5	1091750400
A9Q28YTLYREO7	B000001AFF	5	944870400
A31U2QT7SAL7K	B000001AFF	5	1072396800
AB2AQMK9PCWWX	B000001AFF	5	984441600
A32GCOTGFJ9XC3	B000001AFH	5	1371600000
A23I4TZSZYSY1Q	B000001AFH	5	1386460800
A3SR2FSNU40ZSD	B000001AFH	5	1371513600
A3HU0B9XUEVHIM	B000001AFJ	5	1111190400
A35JR4D6FLXYRQ	B000001AFJ	5	1079481600
A14PS7BDSYKG9U	B000001AFJ	5	1139875200
A3HU0B9XUEVHIM	B000001AFY	5	1111190400
A14BTJRH9VNLJJ	B000001AFY	5	1355616000
A3SR2FSNU40ZSD	B000001AFY	5	1329782400
A31U2QT7SAL7K	B000001AFY	4	1050105600
A1XFNWGTPMG1AE	B000001AFY	3	1066435200
A17RFKCYS69M3Y	B000001AFY	5	1064620800
A3MQVJ1JNGHDSP	B000001AG6	4	1134518400
A9Q28YTLYREO7	B000001AG6	4	1019606400
A3HU0B9XUEVHIM	B000001AH0	5	1110240000
A1YC9XEDFKXPLK	B000001AH0	5	1293580800
A3EUSH8DPW75LR	B000001AH0	5	1315180800
A2582KMXLK2P06	B000001AH0	5	1293580800
A1WHO8TXC8GJHA	B000001AH0	5	1187568000
A35JR4D6FLXYRQ	B000001AH0	5	1130544000
A1IGOS193EJGPH	B000001AH0	5	1102464000
AORCXT2CLTQFR	B000001AH0	5	1180569600
A2DYZY6EVDYJ1U	B000001AH0	5	1112313600
A9Q28YTLYREO7	B000001AH0	5	954374400
A70YTUFJY5HXN	B000001AH0	5	1185753600
A31U2QT7SAL7K	B000001AH0	5	956188800
A23IOPI0D1OG7V	B000001AH0	5	960595200
A26S26CIR2SWDS	B000001AHT	5	1384473600
A1IKOYZVFHO1XP	B000001AHT	3	1169078400
A1YC9XEDFKXPLK	B000001AHX	5	1091836800
A3TZV5SXQ8F6ST	B000001AHX	5	1229126400
A2BEU7GPGNIG44	B000001AHX	5	1097884800
A1WHO8TXC8GJHA	B000001AHX	5	1187481600
A2XBGP1I7L3Z0M	B000001AHX	5	1005264000
A2A7NHE5HTK79N	B000001AHX	5	1040947200
A3R75H3IPPC2UX	B000001AHX	5	1358812800
A9Q28YTLYREO7	B000001AHX	5	1181347200
A1GN8UJIZLCA59	B000001AHX	5	1006992000
AICZ0U5V9A4Z8	B000001AHX	5	1037404800
A34DTBYOTFP4RX	B000001AHX	4	1139616000
